X,Y,OBJECTID,CountID,ChannelID,LocationDesc,Bound,StartDate,StartDay,StartTime,EndDate,EndDay,EndTime,ADTVolume,Spd50th,Spd70th,Spd85th,Spd90th,PostedSpeed,PctOverPosted,PctOverPosted10,ExceptType,NumChannels,ChannelNum,NumSlots,Conditions,Comment,Duration,IntervalLen,DeviceRef,LocationID,LocationClass,CountLocDesc,CountType
-122.625663712835035,45.523830947710628,1062,15042405.SP2,512436,NE LAURELHURST PL S of COUCH ST,N,2015-04-24T00:00:00.000Z,FRI,00:00:00,2015-04-24T00:00:00.000Z,FRI,23:00:00,296,13,15,18,18,25,0,0,Normal Weekday,2,1,13,,@ 11,24,60,,LEG30574,NODELEG,NE LAURELHURST PL S of NE COUCH ST,SPEED
-122.625663712835035,45.523830947710628,1063,15042405.SP2,512437,NE LAURELHURST PL S of COUCH ST,S,2015-04-24T00:00:00.000Z,FRI,00:00:00,2015-04-24T00:00:00.000Z,FRI,23:00:00,195,14,16,19,19,25,0,0,Normal Weekday,2,2,13,,@ 11,24,60,,LEG30574,NODELEG,NE LAURELHURST PL S of NE COUCH ST,SPEED
-122.653753055300726,45.577229441181913,1064,190805104.SP1,517497,NE LOMBARD PL W of 11TH AVE / UP RR,W,2019-08-05T00:00:00.000Z,MON,16:00:00,2019-08-07T00:00:00.000Z,WED,08:00:00,2460,22,24,27,27,25,25.1,0.2,Normal Weekday,1,1,13,,,41,60,,LEG30682,NODELEG,NE LOMBARD PL E of NE LOMBARD ST,SPEED
-122.647318740025881,45.577246560161058,1065,19073071.SP1,517496,NE LOMBARD PL W of COLUMBIA BLVD,E,2019-07-30T00:00:00.000Z,TUE,14:00:00,2019-08-01T00:00:00.000Z,THU,09:00:00,1023,28,31,34,36,25,62.8,12.8,Normal Weekday,1,1,13,,@ 1606,44,60,,LEG30690,NODELEG,NE LOMBARD PL W of NE COLUMBIA BLVD,SPEED
-122.647318740025881,45.577246560161058,1066,19073082.SP1,517495,NE LOMBARD PL W of COLUMBIA BLVD,W,2019-07-30T00:00:00.000Z,TUE,14:00:00,2019-08-01T00:00:00.000Z,THU,09:00:00,2566,27,30,33,35,25,66.1,9.6,Normal Weekday,1,1,13,,@ 1606,44,60,,LEG30690,NODELEG,NE LOMBARD PL W of NE COLUMBIA BLVD,SPEED
-122.644040781265929,45.575093245136813,1067,19041576.SP1,516889,NE LOMBARD ST W of 22ND AVE,E,2019-04-15T00:00:00.000Z,MON,12:00:00,2019-04-17T00:00:00.000Z,WED,08:00:00,15549,48,51,54,55,45,73.8,11.4,Normal Weekday,1,1,13,,@ 1822,45,60,,LEG30698,NODELEG,NE LOMBARD ST W of NE 22ND AVE,SPEED
-122.644040781265929,45.575093245136813,1068,190415100.SP1,516888,NE LOMBARD ST W of 22ND AVE,W,2019-04-15T00:00:00.000Z,MON,12:00:00,2019-04-17T00:00:00.000Z,WED,08:00:00,13642,50,53,56,58,45,81.4,18.5,Normal Weekday,1,1,13,,@ 1822,45,60,,LEG30698,NODELEG,NE LOMBARD ST W of NE 22ND AVE,SPEED
-122.531782286271508,45.567691057043987,1069,19011475.SP1,516622,NE MARINE DR E of 122ND AVE,E,2019-01-14T00:00:00.000Z,MON,12:00:00,2019-01-18T00:00:00.000Z,FRI,09:00:00,7105,43,45,48,49,45,31.7,0.8,Normal Weekday,1,1,13,,,94,60,,LEG30871,NODELEG,NE MARINE DR E of NE 122ND AVE,SPEED
-122.531782286271508,45.567691057043987,1070,1901106.SP1,516620,NE MARINE DR E of 122ND AVE,W,2019-01-14T00:00:00.000Z,MON,12:00:00,2019-01-16T00:00:00.000Z,WED,14:00:00,8064,41,43,45,46,45,14.3,0.1,Normal Weekday,1,1,13,,,51,60,,LEG30871,NODELEG,NE MARINE DR E of NE 122ND AVE,SPEED
-122.520964869739856,45.56513668989529,1071,18120473.SP1,516544,NE MARINE DR E of 138TH AVE,E,2018-12-04T00:00:00.000Z,TUE,16:00:00,2018-12-07T00:00:00.000Z,FRI,10:00:00,7834,44,47,50,51,45,44.2,2.4,Normal Weekday,1,1,13,,@ 13801,67,60,,LEG30863,NODELEG,NE MARINE DR E of NE 138TH AVE,SPEED
-122.520964869739856,45.56513668989529,1072,18120476.SP1,516543,NE MARINE DR E of 138TH AVE,W,2018-12-04T00:00:00.000Z,TUE,15:00:00,2018-12-07T00:00:00.000Z,FRI,10:00:00,8653,42,45,48,49,45,30.8,1.6,Normal Weekday,1,1,13,,@ 13801,68,60,,LEG30863,NODELEG,NE MARINE DR E of NE 138TH AVE,SPEED
-122.520964869739856,45.56513668989529,1073,180307105.SP1,515932,NE MARINE DR E of 138TH AVE,W,2018-03-05T00:00:00.000Z,MON,16:00:00,2018-03-09T00:00:00.000Z,FRI,09:00:00,8391,41,43,46,47,45,18.9,0.6,Normal Weekday,1,1,13,,@ 13865,90,60,,LEG30863,NODELEG,NE MARINE DR E of NE 138TH AVE,SPEED
-122.520964869739856,45.56513668989529,1074,18030776.SP1,515933,NE MARINE DR E of 138TH AVE,E,2018-03-05T00:00:00.000Z,MON,16:00:00,2018-03-09T00:00:00.000Z,FRI,09:00:00,7626,44,46,48,49,45,36.1,1,Normal Weekday,1,1,13,,@ 13865,90,60,,LEG30863,NODELEG,NE MARINE DR E of NE 138TH AVE,SPEED
-122.520964869739856,45.56513668989529,1075,191218105.SP1,518043,NE MARINE DR E of 138TH AVE,W,2019-12-18T00:00:00.000Z,WED,11:00:00,2019-12-20T00:00:00.000Z,FRI,10:00:00,7870,37,40,42,44,40,29.2,1.1,Normal Weekday,1,1,13,,@ 13865,48,60,,LEG30863,NODELEG,NE MARINE DR E of NE 138TH AVE,SPEED
-122.520964869739856,45.56513668989529,1076,19121874.SP1,518034,NE MARINE DR E of 138TH AVE,E,2019-12-18T00:00:00.000Z,WED,11:00:00,2019-12-20T00:00:00.000Z,FRI,10:00:00,6990,39,42,44,45,40,45.1,2,Normal Weekday,1,1,13,,@ 10316,48,60,,LEG30863,NODELEG,NE MARINE DR E of NE 138TH AVE,SPEED
-122.521349884077367,45.565185722111096,1077,18120481.SP1,516542,NE MARINE DR W of 138TH AVE,E,2018-12-04T00:00:00.000Z,TUE,15:00:00,2018-12-07T00:00:00.000Z,FRI,10:00:00,7554,42,45,47,48,45,26,0.7,Normal Weekday,1,1,13,,@ 13349,68,60,,LEG30872,NODELEG,NE MARINE DR W of NE 138TH AVE,SPEED
-122.521349884077367,45.565185722111096,1078,18120482.SP1,516541,NE MARINE DR W of 138TH AVE,W,2018-12-04T00:00:00.000Z,TUE,15:00:00,2018-12-07T00:00:00.000Z,FRI,10:00:00,8690,43,45,47,48,45,31,0.7,Normal Weekday,1,1,13,,@ 13349,68,60,,LEG30872,NODELEG,NE MARINE DR W of NE 138TH AVE,SPEED
-122.521349884077367,45.565185722111096,1079,190116401.SP1,516618,NE MARINE DR W of 138TH AVE,E,2019-01-16T00:00:00.000Z,WED,16:00:00,2019-01-18T00:00:00.000Z,FRI,08:00:00,7835,41,43,45,46,45,14.9,0.1,Normal Weekday,1,1,13,,@ 13515,41,60,,LEG30872,NODELEG,NE MARINE DR W of NE 138TH AVE,SPEED
-122.521349884077367,45.565185722111096,1080,19013175.SP1,516641,NE MARINE DR W of 138TH AVE,E,2019-01-31T00:00:00.000Z,THU,12:00:00,2019-02-01T00:00:00.000Z,FRI,15:00:00,7111,44,46,48,49,45,37.2,1.2,Normal Weekday,1,1,13,,13515,28,60,,LEG30872,NODELEG,NE MARINE DR W of NE 138TH AVE,SPEED
-122.521349884077367,45.565185722111096,1081,191209106.SP1,518002,NE MARINE DR W of 138TH AVE,E,2019-12-09T00:00:00.000Z,MON,15:00:00,2019-12-12T00:00:00.000Z,THU,13:00:00,6648,40,42,45,46,40,53.7,2.6,Normal Weekday,1,1,13,,@ 13515,71,60,,LEG30872,NODELEG,NE MARINE DR W of NE 138TH AVE,SPEED
-122.521349884077367,45.565185722111096,1082,191209402.SP1,518001,NE MARINE DR W of 138TH AVE,W,2019-12-09T00:00:00.000Z,MON,15:00:00,2019-12-12T00:00:00.000Z,THU,12:00:00,7228,40,42,44,45,40,54.7,1.5,Normal Weekday,1,1,13,,@ 13515,70,60,,LEG30872,NODELEG,NE MARINE DR W of NE 138TH AVE,SPEED
-122.521349884077367,45.565185722111096,1083,190131401.SP1,516640,NE MARINE DR W of 138TH AVE,W,2019-01-31T00:00:00.000Z,THU,13:00:00,2019-02-01T00:00:00.000Z,FRI,14:00:00,8177,41,44,45,47,45,16.9,0.2,Normal Weekday,1,1,13,,@ 13515,26,60,,LEG30872,NODELEG,NE MARINE DR W of NE 138TH AVE,SPEED
-122.659613667807605,45.599417569666414,1084,18031484.SP1,515961,NE MARINE DR W of 6TH DR / FALOMA RD,E,2018-03-14T00:00:00.000Z,WED,12:00:00,2018-03-16T00:00:00.000Z,FRI,12:00:00,5416,39,41,44,45,40,39.3,1.3,Normal Weekday,1,1,13,,@ 420,49,60,,LEG30842,NODELEG,NE MARINE DR W of NE 6TH DR,SPEED
-122.659613667807605,45.599417569666414,1085,18031486.SP1,515962,NE MARINE DR W of 6TH DR / FALOMA RD,W,2018-03-04T00:00:00.000Z,SUN,12:00:00,2018-03-06T00:00:00.000Z,TUE,12:00:00,5236,38,41,43,44,40,35.6,1.3,Normal Weekday,1,1,13,,@ 420,49,60,,LEG30842,NODELEG,NE MARINE DR W of NE 6TH DR,SPEED
-122.661563611150427,45.556551062359318,1086,16092801C.SP1,514417,NE MARTIN LUTHER KING JR BLVD N of GOING ST,N,2016-09-27T00:00:00.000Z,TUE,15:00:00,2016-09-30T00:00:00.000Z,FRI,05:00:00,13721,27,30,33,35,30,32.5,1.6,Normal Weekday,1,1,13,,EAST + WEST LANE,63,60,,LEG30973,NODELEG,NE MARTIN LUTHER KING JR BLVD N of NE GOING ST,SPEED
-122.661563611150427,45.556551062359318,1087,16092812C.SP1,514416,NE MARTIN LUTHER KING JR BLVD N of GOING ST,S,2016-09-27T00:00:00.000Z,TUE,15:00:00,2016-09-30T00:00:00.000Z,FRI,10:00:00,13652,27,30,33,34,30,29.4,1.1,Normal Weekday,1,1,13,,EAST + WEST LANE,68,60,,LEG30973,NODELEG,NE MARTIN LUTHER KING JR BLVD N of NE GOING ST,SPEED
-122.661431489633372,45.564716413800987,1088,16092803C.SP1,514414,NE MARTIN LUTHER KING JR BLVD S of JARRETT ST,N,2016-09-27T00:00:00.000Z,TUE,13:00:00,2016-09-30T00:00:00.000Z,FRI,08:00:00,13865,27,30,32,33,30,27.1,0.9,Normal Weekday,1,1,13,,EAST + WEST LANE,68,60,,LEG30952,NODELEG,NE MARTIN LUTHER KING JR BLVD S of NE JARRETT ST,SPEED
-122.661431489633372,45.564716413800987,1089,16092809C.SP1,514415,NE MARTIN LUTHER KING JR BLVD S of JARRETT ST,S,2016-09-27T00:00:00.000Z,TUE,12:00:00,2016-09-30T00:00:00.000Z,FRI,08:00:00,13391,29,32,34,36,30,43.1,2.1,Normal Weekday,1,1,13,,EAST + WEST LANE,69,60,,LEG30952,NODELEG,NE MARTIN LUTHER KING JR BLVD S of NE JARRETT ST,SPEED
-122.661626903750388,45.544494481451295,1090,16092804C.SP1,514413,NE MARTIN LUTHER KING JR BLVD S of MORRIS ST,N,2016-09-28T00:00:00.000Z,WED,12:00:00,2016-09-30T00:00:00.000Z,FRI,10:00:00,14097,27,30,32,34,30,27.3,1.1,Normal Weekday,1,1,13,,EAST + WEST LANE,47,60,,LEG31072,NODELEG,NE MARTIN LUTHER KING JR BLVD S of  NE MORRIS ST,SPEED
-122.661626903750388,45.544494481451295,1091,16092814C.SP1,514418,NE MARTIN LUTHER KING JR BLVD S of MORRIS ST,S,2016-09-28T00:00:00.000Z,WED,12:00:00,2016-09-30T00:00:00.000Z,FRI,10:00:00,15720,28,30,32,34,30,30.6,0.9,Normal Weekday,1,1,13,,EAST + WEST LANE,47,60,,LEG31072,NODELEG,NE MARTIN LUTHER KING JR BLVD S of NE MORRIS ST,SPEED
-122.590019613390055,45.552469891381733,1092,19102985.SP2,517811,NE MASON ST E of 71ST AVE,E,2019-10-30T00:00:00.000Z,WED,13:00:00,2019-10-31T00:00:00.000Z,THU,15:00:00,216,13,17,18,19,25,1.2,0,Normal Weekday,2,1,13,,,27,60,,LEG31199,NODELEG,NE MASON ST E of NE 71ST AVE,SPEED
-122.590019613390055,45.552469891381733,1093,19102985.SP2,517812,NE MASON ST E of 71ST AVE,W,2019-10-30T00:00:00.000Z,WED,13:00:00,2019-10-31T00:00:00.000Z,THU,15:00:00,118,13,17,19,20,25,0,0,Normal Weekday,2,2,13,,,27,60,,LEG31199,NODELEG,NE MASON ST E of NE 71ST AVE,SPEED
-122.557993867722374,45.552790158942003,1094,19041885.SP2,517006,NE MASON ST W of 102ND AVE,E,2019-04-18T00:00:00.000Z,THU,13:00:00,2019-04-19T00:00:00.000Z,FRI,12:00:00,86,13,17,18,19,25,0,0,Normal Weekday,2,1,13,,@ 10119,24,60,,LEG31258,NODELEG,NE MASON ST W of NE 102ND AVE,SPEED
-122.557993867722374,45.552790158942003,1095,19041885.SP2,517007,NE MASON ST W of 102ND AVE,W,2019-04-18T00:00:00.000Z,THU,13:00:00,2019-04-19T00:00:00.000Z,FRI,12:00:00,93,11,16,18,19,25,0,0,Normal Weekday,2,2,13,,@ 10119,24,60,,LEG31258,NODELEG,NE MASON ST W of NE 102ND AVE,SPEED
-122.557993867722374,45.552790158942003,1096,18092673.SP2,516355,NE MASON ST W of 102ND AVE,E,2018-09-26T00:00:00.000Z,WED,10:00:00,2018-09-28T00:00:00.000Z,FRI,10:00:00,83,9,12,15,16,25,0,0,Normal Weekday,2,1,13,,@ 10031,49,60,,LEG31258,NODELEG,NE MASON ST W of NE 102ND AVE,SPEED
-122.557993867722374,45.552790158942003,1097,18092673.SP2,516356,NE MASON ST W of 102ND AVE,W,2018-09-26T00:00:00.000Z,WED,10:00:00,2018-09-28T00:00:00.000Z,FRI,10:00:00,84,8,12,14,15,25,0,0,Normal Weekday,2,2,13,,@ 10031,49,60,,LEG31258,NODELEG,NE MASON ST W of NE 102ND AVE,SPEED
-122.557993867722374,45.552790158942003,1098,191008100.SP2,517721,NE MASON ST W of 102ND AVE,E,2019-10-08T00:00:00.000Z,TUE,11:00:00,2019-10-11T00:00:00.000Z,FRI,14:00:00,98,13,17,19,20,25,0,0,Normal Weekday,2,1,13,,@ 10119,76,60,,LEG31258,NODELEG,NE MASON ST W of NE 102ND AVE,SPEED
-122.557993867722374,45.552790158942003,1099,191008100.SP2,517722,NE MASON ST W of 102ND AVE,W,2019-10-08T00:00:00.000Z,TUE,11:00:00,2019-10-11T00:00:00.000Z,FRI,14:00:00,97,13,17,18,19,25,0,0,Normal Weekday,2,2,13,,@ 10119,76,60,,LEG31258,NODELEG,NE MASON ST W of NE 102ND AVE,SPEED
-122.560146028123867,45.549509277257194,1100,191008104.SP2,517733,NE MAYWOOD PL S of BEECH ST,N,2019-10-08T00:00:00.000Z,TUE,11:00:00,2019-10-11T00:00:00.000Z,FRI,14:00:00,186,18,20,22,24,25,4.6,0,Normal Weekday,2,1,13,,@ 3640,76,60,,LEG31278,NODELEG,NE MAYWOOD PL S of NE BEECH ST,SPEED
-122.560146028123867,45.549509277257194,1101,191008104.SP2,517734,NE MAYWOOD PL S of BEECH ST,S,2019-10-08T00:00:00.000Z,TUE,11:00:00,2019-10-11T00:00:00.000Z,FRI,14:00:00,189,17,20,23,24,25,5.3,0,Normal Weekday,2,2,13,,@ 3640,76,60,,LEG31278,NODELEG,NE MAYWOOD PL S of NE BEECH ST,SPEED
-122.560146028123867,45.549509277257194,1102,190418402.SP2,517012,NE MAYWOOD PL S of BEECH ST,N,2019-04-18T00:00:00.000Z,THU,13:00:00,2019-04-19T00:00:00.000Z,FRI,12:00:00,263,14,19,22,23,25,1.9,0.3,Normal Weekday,2,1,13,,@ 3640,24,60,,LEG31278,NODELEG,NE MAYWOOD PL S of NE BEECH ST,SPEED
-122.560146028123867,45.549509277257194,1103,190418402.SP2,517013,NE MAYWOOD PL S of BEECH ST,S,2019-04-18T00:00:00.000Z,THU,13:00:00,2019-04-19T00:00:00.000Z,FRI,12:00:00,192,16,19,22,23,25,2.1,0,Normal Weekday,2,2,13,,@ 3640,24,60,,LEG31278,NODELEG,NE MAYWOOD PL S of NE BEECH ST,SPEED
-122.561503706809987,45.550599004344043,1104,18110111.SP2,516477,NE MAYWOOD PL S of FAILING ST,N,2018-11-01T00:00:00.000Z,THU,09:00:00,2018-11-02T00:00:00.000Z,FRI,13:00:00,188,16,19,22,23,25,3.5,0,Normal Weekday,2,1,13,,@ 3804,29,60,,LEG31274,NODELEG,NE MAYWOOD PL S of NE FAILING ST,SPEED
-122.561503706809987,45.550599004344043,1105,18110111.SP2,516478,NE MAYWOOD PL S of FAILING ST,S,2018-11-01T00:00:00.000Z,THU,09:00:00,2018-11-02T00:00:00.000Z,FRI,13:00:00,130,15,19,21,22,25,0,0,Normal Weekday,2,2,13,,@ 3804,29,60,,LEG31274,NODELEG,NE MAYWOOD PL S of NE FAILING ST,SPEED
-122.561503706809987,45.550599004344043,1106,18073104.SP2,516244,NE MAYWOOD PL S of FAILING ST,N,2018-07-31T00:00:00.000Z,TUE,16:00:00,2018-08-03T00:00:00.000Z,FRI,12:00:00,133,18,20,23,24,25,5,0.2,Normal Weekday,2,1,13,,,69,60,,LEG31274,NODELEG,NE MAYWOOD PL S of NE FAILING ST,SPEED
-122.561503706809987,45.550599004344043,1107,18073104.SP2,516245,NE MAYWOOD PL S of FAILING ST,S,2018-07-31T00:00:00.000Z,TUE,16:00:00,2018-08-03T00:00:00.000Z,FRI,12:00:00,120,14,18,21,22,25,3.3,0.2,Normal Weekday,2,2,13,,,69,60,,LEG31274,NODELEG,NE MAYWOOD PL S of NE FAILING ST,SPEED
-122.561503706809987,45.550599004344043,1108,191008102.SP2,517731,NE MAYWOOD PL S of FAILING ST,N,2019-10-08T00:00:00.000Z,TUE,11:00:00,2019-10-11T00:00:00.000Z,FRI,14:00:00,192,13,17,19,21,25,1.2,0.1,Normal Weekday,2,1,13,,@ 3804,76,60,,LEG31274,NODELEG,NE MAYWOOD PL S of NE FAILING ST,SPEED
-122.561503706809987,45.550599004344043,1109,191008102.SP2,517732,NE MAYWOOD PL S of FAILING ST,S,2019-10-08T00:00:00.000Z,TUE,11:00:00,2019-10-11T00:00:00.000Z,FRI,14:00:00,152,13,18,21,21,25,1.5,0,Normal Weekday,2,2,13,,@ 3804,76,60,,LEG31274,NODELEG,NE MAYWOOD PL S of NE FAILING ST,SPEED
-122.658780554941742,45.54552207746169,1110,18010409.SP2,515681,NE MONROE ST W of 7TH AVE,E,2018-01-04T00:00:00.000Z,THU,13:00:00,2018-01-05T00:00:00.000Z,FRI,14:00:00,204,20,23,26,27,25,17,0,Normal Weekday,2,1,13,,@ 529,26,60,,LEG31384,NODELEG,NE MONROE ST W of NE 7TH AVE,SPEED
-122.658780554941742,45.54552207746169,1111,18010409.SP2,515682,NE MONROE ST W of 7TH AVE,W,2018-01-04T00:00:00.000Z,THU,13:00:00,2018-01-05T00:00:00.000Z,FRI,14:00:00,343,21,24,26,27,25,20.3,0.5,Normal Weekday,2,2,13,,@ 529,26,60,,LEG31384,NODELEG,NE MONROE ST W of NE 7TH AVE,SPEED
-122.664318065898783,45.545355293429203,1112,15021211.SP2,512300,NE MONROE ST W of RODNEY AVE,E,2015-02-12T00:00:00.000Z,THU,13:00:00,2015-02-13T00:00:00.000Z,FRI,15:00:00,554,21,24,26,27,25,20.7,0.2,Normal Weekday,2,1,13,,@ 42,27,60,,LEG31386,NODELEG,NE MONROE ST W of NE RODNEY AVE,SPEED
-122.664318065898783,45.545355293429203,1113,15021211.SP2,512301,NE MONROE ST W of RODNEY AVE,W,2015-02-12T00:00:00.000Z,THU,13:00:00,2015-02-13T00:00:00.000Z,FRI,15:00:00,252,19,23,26,27,25,18.1,0,Normal Weekday,2,2,13,,@ 42,27,60,,LEG31386,NODELEG,NE MONROE ST W of NE RODNEY AVE,SPEED
-122.557678987554041,45.543568056735616,1114,18092502.SP2,516361,NE MORRIS ST E of 102ND AVE,E,2018-09-25T00:00:00.000Z,TUE,11:00:00,2018-09-26T00:00:00.000Z,WED,12:00:00,486,20,23,25,26,25,12.5,0.3,Normal Weekday,2,1,13,,@ 10327,26,60,,LEG31489,NODELEG,NE MORRIS ST E of NE 102ND AVE,SPEED
-122.557678987554041,45.543568056735616,1115,18092502.SP2,516362,NE MORRIS ST E of 102ND AVE,W,2018-09-25T00:00:00.000Z,TUE,11:00:00,2018-09-26T00:00:00.000Z,WED,12:00:00,124,22,25,27,28,25,30.1,0.5,Normal Weekday,2,2,13,,@ 10327,26,60,,LEG31489,NODELEG,NE MORRIS ST E of NE 102ND AVE,SPEED
-122.658785736424292,45.54466927067093,1116,18010412.SP2,515683,NE MORRIS ST W of 7TH AVE,E,2018-01-04T00:00:00.000Z,THU,13:00:00,2018-01-05T00:00:00.000Z,FRI,14:00:00,410,20,22,25,26,25,12.9,0,Normal Weekday,2,1,13,,@ 505,26,60,,LEG31448,NODELEG,NE MORRIS ST W of NE 7TH AVE,SPEED
-122.658785736424292,45.54466927067093,1117,18010412.SP2,515684,NE MORRIS ST W of 7TH AVE,W,2018-01-04T00:00:00.000Z,THU,13:00:00,2018-01-05T00:00:00.000Z,FRI,14:00:00,265,22,25,28,30,25,27.7,1.8,Normal Weekday,2,2,13,,@ 505,26,60,,LEG31448,NODELEG,NE MORRIS ST W of NE 7TH AVE,SPEED
-122.658785736424292,45.54466927067093,1118,19110471.SP2,517859,NE MORRIS ST W of 7TH AVE,E,2019-11-04T00:00:00.000Z,MON,13:00:00,2019-11-08T00:00:00.000Z,FRI,12:00:00,712,18,21,22,23,20,34.2,0.3,Normal Weekday,2,1,13,,WITH BIKES @ 516,96,60,,LEG31448,NODELEG,NE MORRIS ST W of NE 7TH AVE,SPEED
-122.658785736424292,45.54466927067093,1119,19110471.SP2,517860,NE MORRIS ST W of 7TH AVE,W,2019-11-04T00:00:00.000Z,MON,13:00:00,2019-11-08T00:00:00.000Z,FRI,12:00:00,512,16,19,22,22,20,23.7,0.4,Normal Weekday,2,2,13,,WITH BIKES @ 516,96,60,,LEG31448,NODELEG,NE MORRIS ST W of NE 7TH AVE,SPEED
-122.658785736424292,45.54466927067093,1120,19110471A.SP2,517857,NE MORRIS ST W of 7TH AVE,E,2019-11-04T00:00:00.000Z,MON,13:00:00,2019-11-08T00:00:00.000Z,FRI,12:00:00,633,19,21,23,24,20,38.1,0.3,Normal Weekday,2,1,13,,WITHOUT BIKES @ 516,96,60,,LEG31448,NODELEG,NE MORRIS ST W of NE 7TH AVE,SPEED
-122.658785736424292,45.54466927067093,1121,19110471A.SP2,517858,NE MORRIS ST W of 7TH AVE,W,2019-11-04T00:00:00.000Z,MON,13:00:00,2019-11-08T00:00:00.000Z,FRI,12:00:00,466,17,19,22,23,20,25.6,0.4,Normal Weekday,2,2,13,,WITHOUT BIKES @ 516,96,60,,LEG31448,NODELEG,NE MORRIS ST W of NE 7TH AVE,SPEED
-122.664325165284481,45.54459153938511,1122,15021203.SP2,512298,NE MORRIS ST W of RODNEY AVE,E,2015-02-12T00:00:00.000Z,THU,13:00:00,2015-02-13T00:00:00.000Z,FRI,16:00:00,621,20,22,24,25,25,7.2,0.1,Normal Weekday,2,1,13,,@ 65,28,60,,LEG31452,NODELEG,NE MORRIS ST W of NE RODNEY AVE,SPEED
-122.664325165284481,45.54459153938511,1123,15021203.SP2,512299,NE MORRIS ST W of RODNEY AVE,W,2015-02-12T00:00:00.000Z,THU,13:00:00,2015-02-13T00:00:00.000Z,FRI,16:00:00,452,20,22,24,25,25,8.5,0,Normal Weekday,2,2,13,,@ 65,28,60,,LEG31452,NODELEG,NE MORRIS ST W of NE RODNEY AVE,SPEED
-122.664325165284481,45.54459153938511,1124,1810174.SP2,516418,NE MORRIS ST W of RODNEY AVE,E,2018-09-11T00:00:00.000Z,TUE,00:00:00,2018-09-12T00:00:00.000Z,WED,09:00:00,690,18,20,22,23,20,27.3,0,Normal Weekday,2,1,13,,WITH BIKES @57,34,60,,LEG31452,NODELEG,NE MORRIS ST W of NE RODNEY AVE,SPEED
-122.664325165284481,45.54459153938511,1125,1810174.SP2,516419,NE MORRIS ST W of RODNEY AVE,W,2018-09-11T00:00:00.000Z,TUE,00:00:00,2018-09-12T00:00:00.000Z,WED,09:00:00,596,19,21,23,24,20,37.9,0.3,Normal Weekday,2,2,13,,WITH BIKES @57,34,60,,LEG31452,NODELEG,NE MORRIS ST W of NE RODNEY AVE,SPEED
-122.664325165284481,45.54459153938511,1126,1810174A.SP2,516416,NE MORRIS ST W of RODNEY AVE,E,2018-09-11T00:00:00.000Z,TUE,00:00:00,2018-09-12T00:00:00.000Z,WED,09:00:00,616,18,20,22,23,20,30,0,Normal Weekday,2,1,13,,WITHOUT BIKES @57,34,60,,LEG31452,NODELEG,NE MORRIS ST W of NE RODNEY AVE,SPEED
-122.664325165284481,45.54459153938511,1127,1810174A.SP2,516417,NE MORRIS ST W of RODNEY AVE,W,2018-09-11T00:00:00.000Z,TUE,00:00:00,2018-09-12T00:00:00.000Z,WED,09:00:00,570,19,21,23,24,20,38.8,0.3,Normal Weekday,2,2,13,,WITHOUT BIKES @57,34,60,,LEG31452,NODELEG,NE MORRIS ST W of NE RODNEY AVE,SPEED
-122.585620912888373,45.531587915897092,1128,15021013.SP2,512275,NE MULTNOMAH ST E of 75TH AVE,E,2015-02-10T00:00:00.000Z,TUE,15:00:00,2015-02-13T00:00:00.000Z,FRI,12:00:00,63,17,19,21,23,25,5.5,0.5,Normal Weekday,2,1,13,,,70,60,,LEG31549,NODELEG,NE MULTNOMAH ST E of NE 75TH AVE,SPEED
-122.585620912888373,45.531587915897092,1129,15021013.SP2,512276,NE MULTNOMAH ST E of 75TH AVE,W,2015-02-10T00:00:00.000Z,TUE,15:00:00,2015-02-13T00:00:00.000Z,FRI,12:00:00,123,17,19,21,22,25,1.8,0.3,Normal Weekday,2,2,13,,,70,60,,LEG31549,NODELEG,NE MULTNOMAH ST E of NE 75TH AVE,SPEED
-122.658443896017644,45.531504206566687,1130,17010401.SP1,514627,NE MULTNOMAH ST E of 7TH AVE,E,2017-01-04T00:00:00.000Z,WED,13:00:00,2017-01-06T00:00:00.000Z,FRI,11:00:00,2730,16,19,21,23,25,3.5,0.1,Normal Weekday,1,1,13,,,47,60,,LEG31589,NODELEG,NE MULTNOMAH ST E of NE 7TH AVE,SPEED
-122.658443896017644,45.531504206566687,1131,17010402.SP1,514626,NE MULTNOMAH ST E of 7TH AVE,W,2017-01-04T00:00:00.000Z,WED,13:00:00,2017-01-05T00:00:00.000Z,THU,14:00:00,3693,19,22,25,27,25,16.1,0.4,Normal Weekday,1,1,13,,,26,60,,LEG31589,NODELEG,NE MULTNOMAH ST E of NE 7TH AVE,SPEED
-122.600852615691863,45.528319687097891,1132,16022971.SP2,513764,NE OREGON ST E of VERA ST,E,2016-02-29T00:00:00.000Z,MON,14:00:00,2016-03-01T00:00:00.000Z,TUE,14:00:00,151,17,19,21,23,25,3,0,Normal Weekday,2,1,13,,WITH BIKES,25,60,,LEG31735,NODELEG,NE OREGON ST E of NE VERA ST,SPEED
-122.600852615691863,45.528319687097891,1133,16022971.SP2,513765,NE OREGON ST E of VERA ST,W,2016-02-29T00:00:00.000Z,MON,14:00:00,2016-03-01T00:00:00.000Z,TUE,14:00:00,274,17,19,22,24,25,5.3,0.5,Normal Weekday,2,2,13,,WITH BIKES,25,60,,LEG31735,NODELEG,NE OREGON ST E of NE VERA ST,SPEED
